+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                 24 |   1 |     READY |    RUNNING |
|                 25 |   2 |   WAITING |      READY |
|                 25 |   1 |   RUNNING |    WAITING |
|                 25 |   2 |     READY |    RUNNING |
|                 26 |   3 |   WAITING |      READY |
|                 26 |   2 |   RUNNING |    WAITING |
|                 26 |   3 |     READY |    RUNNING |
|                 27 |   4 |   WAITING |      READY |
|                 27 |   3 |   RUNNING |    WAITING |
|                 27 |   4 |     READY |    RUNNING |
|                 28 |   1 |   WAITING |      READY |
|                 28 |   4 |   RUNNING |    WAITING |
|                 28 |   1 |     READY |    RUNNING |
|                 29 |   2 |   WAITING |      READY |
|                 29 |   1 |   RUNNING |    WAITING |
|                 29 |   2 |     READY |    RUNNING |
|                 30 |   3 |   WAITING |      READY |
|                 30 |   2 |   RUNNING |    WAITING |
|                 30 |   3 |     READY |    RUNNING |
|                 31 |   4 |   WAITING |      READY |
|                 31 |   3 |   RUNNING |    WAITING |
|                 31 |   4 |     READY |    RUNNING |
|                 32 |   1 |   WAITING |      READY |
|                 32 |   4 |   RUNNING |    WAITING |
|                 32 |   1 |     READY |    RUNNING |
|                 33 |   2 |   WAITING |      READY |
|                 33 |   1 |   RUNNING |    WAITING |
|                 33 |   2 |     READY |    RUNNING |
|                 34 |   3 |   WAITING |      READY |
|                 34 |   2 |   RUNNING |    WAITING |
|                 34 |   3 |     READY |    RUNNING |
|                 35 |   4 |   WAITING |      READY |
|                 35 |   3 |   RUNNING |    WAITING |
|                 35 |   4 |     READY |    RUNNING |
|                 36 |   1 |   WAITING |      READY |
|                 36 |   4 |   RUNNING |    WAITING |
|                 36 |   1 |     READY |    RUNNING |
|                 37 |   2 |   WAITING |      READY |
|                 37 |   1 |   RUNNING | TERMINATED |
|                 37 |   2 |     READY |    RUNNING |
|                 38 |   3 |   WAITING |      READY |
|                 38 |   2 |   RUNNING | TERMINATED |
|                 38 |   3 |     READY |    RUNNING |
|                 39 |   4 |   WAITING |      READY |
|                 39 |   3 |   RUNNING | TERMINATED |
|                 39 |   4 |     READY |    RUNNING |
|                 40 |   4 |   RUNNING | TERMINATED |
|                 40 |   5 |     READY |    RUNNING |
|                 41 |   5 |   RUNNING |    WAITING |
|                 44 |   5 |   WAITING |      READY |
|                 44 |   5 |     READY |    RUNNING |
|                 45 |   5 |   RUNNING |    WAITING |
|                 48 |   5 |   WAITING |      READY |
|                 48 |   5 |     READY |    RUNNING |
|                 49 |   5 |   RUNNING |    WAITING |
|                 52 |   5 |   WAITING |      READY |
|                 52 |   5 |     READY |    RUNNING |
|                 53 |   5 |   RUNNING |    WAITING |
|                 56 |   5 |   WAITING |      READY |
|                 56 |   5 |     READY |    RUNNING |
|                 57 |   5 |   RUNNING |    WAITING |
|                 60 |   5 |   WAITING |      READY |
|                 60 |   5 |     READY |    RUNNING |
|                 61 |   5 |   RUNNING |    WAITING |
|                 64 |   5 |   WAITING |      READY |
|                 64 |   5 |     READY |    RUNNING |
|                 65 |   5 |   RUNNING |    WAITING |
|                 68 |   5 |   WAITING |      READY |
|                 68 |   5 |     READY |    RUNNING |
|                 69 |   5 |   RUNNING |    WAITING |
|                 72 |   5 |   WAITING |      READY |
|                 72 |   5 |     READY |    RUNNING |
|                 73 |   5 |   RUNNING |    WAITING |
|                 76 |   5 |   WAITING |      READY |
|                 76 |   5 |     READY |    RUNNING |
|                 77 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
