+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                 87 |   1 |     READY |    RUNNING |
|                 89 |   2 |   WAITING |      READY |
|                 92 |   1 |   RUNNING |    WAITING |
|                 92 |   2 |     READY |    RUNNING |
|                 93 |   3 |   WAITING |      READY |
|                 96 |   2 |   RUNNING |    WAITING |
|                 96 |   3 |     READY |    RUNNING |
|                 97 |   1 |   WAITING |      READY |
|                 98 |   3 |   RUNNING |    WAITING |
|                 98 |   1 |     READY |    RUNNING |
|                100 |   2 |   WAITING |      READY |
|                103 |   1 |   RUNNING |    WAITING |
|                103 |   2 |     READY |    RUNNING |
|                104 |   3 |   WAITING |      READY |
|                107 |   2 |   RUNNING |    WAITING |
|                107 |   3 |     READY |    RUNNING |
|                108 |   1 |   WAITING |      READY |
|                109 |   3 |   RUNNING |    WAITING |
|                109 |   1 |     READY |    RUNNING |
|                111 |   2 |   WAITING |      READY |
|                114 |   1 |   RUNNING | TERMINATED |
|                114 |   2 |     READY |    RUNNING |
|                115 |   3 |   WAITING |      READY |
|                118 |   2 |   RUNNING | TERMINATED |
|                118 |   3 |     READY |    RUNNING |
|                120 |   3 |   RUNNING |    WAITING |
|                120 |   4 |     READY |    RUNNING |
|                126 |   3 |   WAITING |      READY |
|                128 |   4 |   RUNNING |    WAITING |
|                128 |   3 |     READY |    RUNNING |
|                130 |   3 |   RUNNING |    WAITING |
|                130 |   5 |     READY |    RUNNING |
|                135 |   5 |   RUNNING |    WAITING |
|                136 |   3 |   WAITING |      READY |
|                136 |   4 |   WAITING |      READY |
|                136 |   3 |     READY |    RUNNING |
|                138 |   5 |   WAITING |      READY |
|                138 |   3 |   RUNNING |    WAITING |
|                138 |   4 |     READY |    RUNNING |
|                144 |   3 |   WAITING |      READY |
|                146 |   4 |   RUNNING |    WAITING |
|                146 |   3 |     READY |    RUNNING |
|                148 |   3 |   RUNNING |    WAITING |
|                148 |   5 |     READY |    RUNNING |
|                153 |   5 |   RUNNING |    WAITING |
|                154 |   3 |   WAITING |      READY |
|                154 |   4 |   WAITING |      READY |
|                154 |   3 |     READY |    RUNNING |
|                156 |   5 |   WAITING |      READY |
|                156 |   3 |   RUNNING |    WAITING |
|                156 |   4 |     READY |    RUNNING |
|                162 |   3 |   WAITING |      READY |
|                164 |   4 |   RUNNING |    WAITING |
|                164 |   3 |     READY |    RUNNING |
|                166 |   3 |   RUNNING | TERMINATED |
|                166 |   5 |     READY |    RUNNING |
|                171 |   5 |   RUNNING |    WAITING |
|                172 |   4 |   WAITING |      READY |
|                172 |   4 |     READY |    RUNNING |
|                174 |   5 |   WAITING |      READY |
|                180 |   4 |   RUNNING |    WAITING |
|                180 |   5 |     READY |    RUNNING |
|                185 |   5 |   RUNNING |    WAITING |
|                188 |   4 |   WAITING |      READY |
|                188 |   5 |   WAITING |      READY |
|                188 |   4 |     READY |    RUNNING |
|                196 |   4 |   RUNNING |    WAITING |
|                196 |   5 |     READY |    RUNNING |
|                201 |   5 |   RUNNING | TERMINATED |
|                204 |   4 |   WAITING |      READY |
|                204 |   4 |     READY |    RUNNING |
|                212 |   4 |   RUNNING |    WAITING |
|                220 |   4 |   WAITING |      READY |
|                220 |   4 |     READY |    RUNNING |
|                228 |   4 |   RUNNING |    WAITING |
|                236 |   4 |   WAITING |      READY |
|                236 |   4 |     READY |    RUNNING |
|                240 |   4 |   RUNNING | TERMINATED |
+---------------------------------------------------+
