+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                 82 |   2 |   WAITING |      READY |
|                 82 |   1 |   RUNNING |    WAITING |
|                 82 |   2 |     READY |    RUNNING |
|                 84 |   3 |   WAITING |      READY |
|                 84 |   4 |   WAITING |      READY |
|                 84 |   2 |   RUNNING |    WAITING |
|                 84 |   3 |     READY |    RUNNING |
|                 86 |   1 |   WAITING |      READY |
|                 88 |   2 |   WAITING |      READY |
|                 94 |   3 |   RUNNING |    WAITING |
|                 94 |   1 |     READY |    RUNNING |
|                 96 |   1 |   RUNNING | TERMINATED |
|                 96 |   2 |     READY |    RUNNING |
|                 97 |   5 |       NEW |      READY |
|                 98 |   2 |   RUNNING | TERMINATED |
|                 98 |   4 |     READY |    RUNNING |
|                100 |   4 |   RUNNING |    WAITING |
|                100 |   5 |     READY |    RUNNING |
|                102 |   5 |   RUNNING |    WAITING |
|                104 |   3 |   WAITING |      READY |
|                104 |   4 |   WAITING |      READY |
|                104 |   3 |     READY |    RUNNING |
|                106 |   5 |   WAITING |      READY |
|                114 |   3 |   RUNNING |    WAITING |
|                114 |   4 |     READY |    RUNNING |
|                116 |   4 |   RUNNING |    WAITING |
|                116 |   5 |     READY |    RUNNING |
|                118 |   5 |   RUNNING |    WAITING |
|                120 |   4 |   WAITING |      READY |
|                120 |   4 |     READY |    RUNNING |
|                122 |   5 |   WAITING |      READY |
|                122 |   4 |   RUNNING |    WAITING |
|                122 |   5 |     READY |    RUNNING |
|                124 |   3 |   WAITING |      READY |
|                124 |   5 |   RUNNING |    WAITING |
|                124 |   3 |     READY |    RUNNING |
|                126 |   4 |   WAITING |      READY |
|                128 |   5 |   WAITING |      READY |
|                134 |   3 |   RUNNING |    WAITING |
|                134 |   4 |     READY |    RUNNING |
|                136 |   4 |   RUNNING |    WAITING |
|                136 |   5 |     READY |    RUNNING |
|                138 |   5 |   RUNNING |    WAITING |
|                140 |   4 |   WAITING |      READY |
|                140 |   4 |     READY |    RUNNING |
|                142 |   5 |   WAITING |      READY |
|                142 |   4 |   RUNNING |    WAITING |
|                142 |   5 |     READY |    RUNNING |
|                144 |   3 |   WAITING |      READY |
|                144 |   5 |   RUNNING |    WAITING |
|                144 |   3 |     READY |    RUNNING |
|                146 |   4 |   WAITING |      READY |
|                148 |   5 |   WAITING |      READY |
|                154 |   3 |   RUNNING |    WAITING |
|                154 |   4 |     READY |    RUNNING |
|                156 |   4 |   RUNNING | TERMINATED |
|                156 |   5 |     READY |    RUNNING |
|                158 |   5 |   RUNNING |    WAITING |
|                162 |   5 |   WAITING |      READY |
|                162 |   5 |     READY |    RUNNING |
|                164 |   3 |   WAITING |      READY |
|                164 |   5 |   RUNNING |    WAITING |
|                164 |   3 |     READY |    RUNNING |
|                168 |   5 |   WAITING |      READY |
|                174 |   3 |   RUNNING |    WAITING |
|                174 |   5 |     READY |    RUNNING |
|                176 |   5 |   RUNNING |    WAITING |
|                180 |   5 |   WAITING |      READY |
|                180 |   5 |     READY |    RUNNING |
|                182 |   5 |   RUNNING |    WAITING |
|                184 |   3 |   WAITING |      READY |
|                184 |   3 |     READY |    RUNNING |
|                186 |   5 |   WAITING |      READY |
|                194 |   3 |   RUNNING | TERMINATED |
|                194 |   5 |     READY |    RUNNING |
|                196 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
