+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                 88 |   4 |     READY |    RUNNING |
|                 90 |   4 |   RUNNING |    WAITING |
|                 90 |   5 |     READY |    RUNNING |
|                 93 |   2 |   WAITING |      READY |
|                 94 |   5 |   RUNNING |    WAITING |
|                 94 |   2 |     READY |    RUNNING |
|                 95 |   1 |   WAITING |      READY |
|                 98 |   4 |   WAITING |      READY |
|                 99 |   2 |   RUNNING |    WAITING |
|                 99 |   1 |     READY |    RUNNING |
|                103 |   3 |   WAITING |      READY |
|                103 |   1 |   RUNNING |    WAITING |
|                103 |   3 |     READY |    RUNNING |
|                104 |   5 |   WAITING |      READY |
|                106 |   3 |   RUNNING |    WAITING |
|                106 |   4 |     READY |    RUNNING |
|                108 |   4 |   RUNNING |    WAITING |
|                108 |   5 |     READY |    RUNNING |
|                111 |   2 |   WAITING |      READY |
|                112 |   5 |   RUNNING |    WAITING |
|                112 |   2 |     READY |    RUNNING |
|                113 |   1 |   WAITING |      READY |
|                116 |   4 |   WAITING |      READY |
|                117 |   2 |   RUNNING |    WAITING |
|                117 |   1 |     READY |    RUNNING |
|                121 |   3 |   WAITING |      READY |
|                121 |   1 |   RUNNING |    WAITING |
|                121 |   3 |     READY |    RUNNING |
|                122 |   5 |   WAITING |      READY |
|                124 |   3 |   RUNNING |    WAITING |
|                124 |   4 |     READY |    RUNNING |
|                126 |   4 |   RUNNING |    WAITING |
|                126 |   5 |     READY |    RUNNING |
|                129 |   2 |   WAITING |      READY |
|                130 |   5 |   RUNNING |    WAITING |
|                130 |   2 |     READY |    RUNNING |
|                131 |   1 |   WAITING |      READY |
|                134 |   4 |   WAITING |      READY |
|                135 |   2 |   RUNNING |    WAITING |
|                135 |   1 |     READY |    RUNNING |
|                139 |   3 |   WAITING |      READY |
|                139 |   1 |   RUNNING |    WAITING |
|                139 |   3 |     READY |    RUNNING |
|                140 |   5 |   WAITING |      READY |
|                142 |   3 |   RUNNING |    WAITING |
|                142 |   4 |     READY |    RUNNING |
|                144 |   4 |   RUNNING |    WAITING |
|                144 |   5 |     READY |    RUNNING |
|                147 |   2 |   WAITING |      READY |
|                148 |   5 |   RUNNING |    WAITING |
|                148 |   2 |     READY |    RUNNING |
|                149 |   1 |   WAITING |      READY |
|                152 |   4 |   WAITING |      READY |
|                153 |   2 |   RUNNING | TERMINATED |
|                153 |   1 |     READY |    RUNNING |
|                157 |   3 |   WAITING |      READY |
|                157 |   1 |   RUNNING | TERMINATED |
|                157 |   3 |     READY |    RUNNING |
|                158 |   5 |   WAITING |      READY |
|                160 |   3 |   RUNNING |    WAITING |
|                160 |   4 |     READY |    RUNNING |
|                162 |   4 |   RUNNING |    WAITING |
|                162 |   5 |     READY |    RUNNING |
|                165 |   5 |   RUNNING | TERMINATED |
|                166 |   6 |       NEW |      READY |
|                166 |   6 |     READY |    RUNNING |
|                170 |   4 |   WAITING |      READY |
|                172 |   6 |   RUNNING |    WAITING |
|                172 |   4 |     READY |    RUNNING |
|                174 |   4 |   RUNNING |    WAITING |
|                175 |   3 |   WAITING |      READY |
|                175 |   3 |     READY |    RUNNING |
|                178 |   6 |   WAITING |      READY |
|                178 |   3 |   RUNNING |    WAITING |
|                178 |   6 |     READY |    RUNNING |
|                182 |   4 |   WAITING |      READY |
|                184 |   6 |   RUNNING |    WAITING |
|                184 |   4 |     READY |    RUNNING |
|                186 |   4 |   RUNNING |    WAITING |
|                190 |   6 |   WAITING |      READY |
|                190 |   6 |     READY |    RUNNING |
|                193 |   3 |   WAITING |      READY |
|                194 |   4 |   WAITING |      READY |
|                196 |   6 |   RUNNING |    WAITING |
|                196 |   3 |     READY |    RUNNING |
|                199 |   3 |   RUNNING |    WAITING |
|                199 |   4 |     READY |    RUNNING |
|                201 |   4 |   RUNNING |    WAITING |
|                202 |   6 |   WAITING |      READY |
|                202 |   6 |     READY |    RUNNING |
|                208 |   6 |   RUNNING |    WAITING |
|                209 |   4 |   WAITING |      READY |
|                209 |   4 |     READY |    RUNNING |
|                210 |   4 |   RUNNING | TERMINATED |
|                214 |   3 |   WAITING |      READY |
|                214 |   6 |   WAITING |      READY |
|                214 |   3 |     READY |    RUNNING |
|                217 |   3 |   RUNNING |    WAITING |
|                217 |   6 |     READY |    RUNNING |
|                223 |   6 |   RUNNING | TERMINATED |
|                224 |   7 |       NEW |      READY |
|                224 |   7 |     READY |    RUNNING |
|                232 |   3 |   WAITING |      READY |
|                232 |   7 |   RUNNING |    WAITING |
|                232 |   3 |     READY |    RUNNING |
|                235 |   3 |   RUNNING |    WAITING |
|                239 |   7 |   WAITING |      READY |
|                239 |   7 |     READY |    RUNNING |
|                247 |   7 |   RUNNING |    WAITING |
|                250 |   3 |   WAITING |      READY |
|                250 |   3 |     READY |    RUNNING |
|                253 |   3 |   RUNNING |    WAITING |
|                254 |   7 |   WAITING |      READY |
|                254 |   7 |     READY |    RUNNING |
|                262 |   7 |   RUNNING |    WAITING |
|                268 |   3 |   WAITING |      READY |
|                268 |   3 |     READY |    RUNNING |
|                269 |   7 |   WAITING |      READY |
|                271 |   3 |   RUNNING |    WAITING |
|                271 |   7 |     READY |    RUNNING |
|                279 |   7 |   RUNNING |    WAITING |
|                286 |   3 |   WAITING |      READY |
|                286 |   7 |   WAITING |      READY |
|                286 |   3 |     READY |    RUNNING |
|                289 |   3 |   RUNNING |    WAITING |
|                289 |   7 |     READY |    RUNNING |
|                297 |   7 |   RUNNING |    WAITING |
|                304 |   3 |   WAITING |      READY |
|                304 |   7 |   WAITING |      READY |
|                304 |   3 |     READY |    RUNNING |
|                306 |   3 |   RUNNING | TERMINATED |
|                306 |   7 |     READY |    RUNNING |
|                314 |   7 |   RUNNING |    WAITING |
|                321 |   7 |   WAITING |      READY |
|                321 |   7 |     READY |    RUNNING |
|                329 |   7 |   RUNNING |    WAITING |
|                336 |   7 |   WAITING |      READY |
|                336 |   7 |     READY |    RUNNING |
|                340 |   7 |   RUNNING | TERMINATED |
+---------------------------------------------------+
